date,actual_target,prediction,prediction_correct,actual_return_pct,strategy_return_pct,strategy_return_after_costs_pct,reasoning_balance_before,reasoning_balance_after,buy_hold_balance_before,buy_hold_balance_after
2025-04-10,1,1,True,7.739361702127656,7.739361702127656,7.739361702127656,14830.117989204307,15977.87446124113,6221.7319360176525,6703.2542746828485
2025-04-11,1,1,True,8.829095696535827,8.829095696535827,8.829095696535827,15977.87446124113,17388.57628769647,6703.2542746828485,7295.091009376726
2025-04-12,-1,1,False,-2.7823983063662294,-2.7823983063662294,-2.7823983063662294,17388.57628769647,16904.756835566404,7295.091009376726,7092.112520683953
2025-04-13,1,1,True,0.5677399284492068,0.5677399284492068,0.5677399284492068,16904.756835566404,17000.73188992916,7092.112520683953,7132.377275234422
2025-04-14,-1,1,False,-2.3586729564612163,-2.3586729564612163,-2.3586729564612163,17000.73188992916,16599.740224440924,7132.377275234422,6964.147821290682
2025-04-15,1,1,True,4.110565499762386,4.110565499762386,4.110565499762386,16599.740224440924,17282.083419156974,6964.147821290682,7250.413678985111
2025-04-16,1,1,True,2.472422974515021,2.472422974515021,2.472422974515021,17282.083419156974,17709.36962008706,7250.413678985111,7429.674572531719
2025-04-17,-1,1,False,-0.46770601336302275,-0.46770601336302275,-0.46770601336302275,17709.36962008706,17626.54183344523,7429.674572531719,7394.925537782684
2025-04-18,1,1,True,4.236592824643859,4.236592824643859,4.236592824643859,17626.54183344523,18373.306639993818,7394.925537782684,7708.218422504141
2025-04-19,-1,1,False,-1.4168157423971262,-1.4168157423971262,-1.4168157423971262,18373.306639993818,18112.99073911949,7708.218422504141,7599.007170435747
2025-04-20,-1,1,False,-0.776656746751847,-0.776656746751847,-0.776656746751847,18112.99073911949,17972.31497450558,7599.007170435747,7539.988968560401
2025-04-21,1,1,True,8.807607900512092,8.807607900512092,8.807607900512092,17972.31497450558,19555.246008105052,7539.988968560401,8204.081632653068
2025-04-22,1,1,True,1.6202769934113177,1.6202769934113177,1.6202769934113177,19555.246008105052,19872.095160179364,8204.081632653068,8337.01047986763
2025-04-23,1,1,True,0.7608336089976797,0.7608336089976797,0.7608336089976797,19872.095160179364,20023.288738970008,8337.01047986763,8400.441257584122
2025-04-24,-1,1,False,-0.9061063690085522,-0.9061063690085522,-0.9061063690085522,20023.288738970008,19841.856444421228,8400.441257584122,8324.32432432433
2025-04-25,-1,1,False,-1.080042406573012,-1.080042406573012,-1.080042406573012,19841.856444421228,19627.555980570138,8324.32432432433,8234.418091560956
2025-04-26,-1,1,False,-0.6966307187353471,-0.6966307187353471,-0.6966307187353471,19627.555980570138,19490.82439627251,8234.418091560956,8177.054605626041
2025-04-27,-1,1,False,-0.2967959527824582,-0.2967959527824582,-0.2967959527824582,19490.82439627251,19432.976418300437,8177.054605626041,8152.785438499731
2025-04-28,-1,1,False,-0.9336310127866845,-0.9336310127866845,-0.9336310127866845,19432.976418300437,19251.54412375166,8152.785438499731,8076.668505239941
2025-04-29,1,1,True,0.8263334016253454,0.8263334016253454,0.8263334016253454,19251.54412375166,19410.626063174863,8076.668505239941,8143.408714837293
2025-04-30,1,1,True,2.1742075318341936,2.1742075318341936,2.1742075318341936,19410.626063174863,19832.65335701658,8143.408714837293,8320.463320463326
2025-05-01,-1,1,False,-1.8561484918793392,-1.8561484918793392,-1.8561484918793392,19832.65335701658,19464.529860830662,8320.463320463326,8166.023166023173
2025-05-02,-1,1,False,-0.8443093549476477,-0.8443093549476477,-0.8443093549476477,19464.529860830662,19300.18901431909,8166.023166023173,8097.076668505248
2025-05-03,-1,1,False,-1.9209809264305373,-1.9209809264305373,-1.9209809264305373,19300.18901431909,18929.43606458898,8097.076668505248,7941.533370104805
2025-05-04,1,1,True,1.889151271009859,1.889151271009859,1.889151271009859,18929.43606458898,19287.04174659816,7941.533370104805,8091.560948703812
2025-05-05,1,1,True,0.0477164280845432,0.0477164280845432,0.0477164280845432,19287.04174659816,19296.24483400281,8091.560948703812,8095.421952564817
2025-05-06,1,1,True,0.299788785174071,0.299788785174071,0.299788785174071,19296.24483400281,19354.092811974882,8095.421952564817,8119.691119691126
2025-05-07,1,1,True,11.37830310440866,11.37830310440866,11.37830310440866,19354.092811974882,21556.260155229953,8119.691119691126,9043.574186431335
2025-05-08,1,1,True,5.409856062454255,5.409856062454255,5.409856062454255,21556.260155229953,22722.42280207607,9043.574186431335,9532.81853281854
2025-05-09,1,1,True,2.7715095758838126,2.7715095758838126,2.7715095758838126,22722.42280207607,23352.176925908418,9532.81853281854,9797.021511307232
2025-05-10,-1,1,False,-2.584168449498936,-2.584168449498936,-2.584168449498936,23352.176925908418,22748.717337517923,9797.021511307232,9543.849972421407
2025-05-11,1,1,True,0.7050800439230231,0.7050800439230231,0.7050800439230231,22748.717337517923,22909.114003713217,9543.849972421407,9611.141753998903
