date,sol_close,btc_close,eth_close,sol_return_1d,sol_return_3d,sol_return_7d,sol_volatility_7d,sol_price_relative_to_btc,sol_price_relative_to_eth,target_next_day
2024-01-11,99.91,46368.59,2619.62,-2.0778202489463937,2.1679108293281457,-4.920060905976397,5.58701101936046,0.002154691354643305,0.03813911941426619,-1.0
2024-01-12,91.72,42853.17,2524.46,-8.197377639875892,-7.735640277638067,-8.261652330466095,6.12925865577786,0.0021403317420858247,0.036332522598892435,1.0
2024-01-13,95.73,42842.38,2576.6,4.372001744439613,-6.174654513378419,1.992329000639259,5.967466702418267,0.0022344697003294405,0.037153613288830246,0.0
2024-01-14,94.13,41796.27,2472.24,-1.6713673874438562,-5.785206686017419,5.432347670250892,5.603403605913326,0.002252114841826795,0.03807478238358736,0.0
2024-01-15,94.49,42511.97,2511.36,0.3824498034632917,3.0200610553859475,-3.374578177727794,4.124268955080731,0.0022226681097112177,0.03762503185524974,1.0
2024-01-16,97.63,43154.95,2587.69,3.3231029738596707,1.9847487725895618,-1.7905643295443086,4.3077500401695525,0.0022623128980568856,0.037728630554664584,1.0
2024-01-17,102.06,42742.65,2528.37,4.537539690668857,8.424519281844267,0.02940311673036433,4.566853507419428,0.002387778951468849,0.04036592745523796,-1.0
2024-01-18,94.25,41262.06,2467.02,-7.652361356065063,-0.25399513175996535,-5.6650985887298555,5.416081427257328,0.0022841806734806747,0.038203986996457266,0.0
2024-01-19,93.39,41618.41,2489.5,-0.912466843501325,-4.342927378879436,1.8207588312254774,4.325682888175856,0.002243958863397232,0.037513556939144405,0.0
2024-01-20,92.57,41665.59,2469.59,-0.8780383338687359,-9.29845189104449,-3.3009505902016234,3.948766934495335,0.0022217374096946663,0.03748395482650966,0.0
2024-01-21,90.85,41545.79,2453.91,-1.8580533650210618,-3.6074270557029275,-3.48454265377669,3.959320922163558,0.002186743831324425,0.037022547689198056,-1.0
2024-01-22,83.62,39507.37,2310.83,-7.9581728123280016,-10.461505514509039,-11.503862842628843,4.830781023970175,0.002116567111402252,0.03618613225550993,0.0
2024-01-23,84.27,39845.55,2240.69,0.7773259985649261,-8.966187749810949,-13.684318344771073,4.478898820941618,0.002114916220255461,0.03760895081425811,1.0
2024-01-24,88.73,40077.07,2233.56,5.292512163284679,-2.3335167859108275,-13.060944542426023,4.667459329219457,0.002213984205931222,0.039725818872114474,-1.0
2024-01-25,86.89,39933.81,2217.71,-2.0737067508170948,3.9105477158574375,-7.809018567639258,3.937620741557375,0.0021758504885960044,0.039180055101884374,1.0
2024-01-26,92.44,41816.87,2267.2,6.387386350558177,9.695027886555119,-1.0172395331406014,4.852077186256694,0.002210591084411626,0.040772759350741004,0.0
2024-01-27,94.16,42120.05,2267.89,1.860666378191267,6.119688943987378,1.7176190990601636,4.883965277556543,0.0022355149151057512,0.041518768546975386,0.0
2024-01-28,95.94,42035.59,2257.21,1.8903993203058578,10.415467832892155,5.60264171711613,4.80680710114036,0.0022823516929344873,0.042503798937626534,1.0
2024-01-29,101.57,43288.25,2317.06,5.868250990202206,9.876676763305925,21.46615642190861,3.1098469491281233,0.0023463641981369076,0.043835722855687806,0.0
2024-01-30,101.47,42952.61,2344.49,-0.09845426799250934,7.763381478334752,20.41058502432658,3.2230405823731427,0.002362370994451792,0.043280201664327854,-1.0
2024-01-31,97.03,42582.61,2282.54,-4.37567754015965,1.1361267458828372,9.354220669446622,3.9358570557721175,0.0022786297035339072,0.04250966029072875,0.0
2024-02-01,97.85,43075.77,2303.82,0.8450994537771761,-3.6624987693216537,12.613649441822993,3.6572878694710966,0.002271578662435982,0.04247293625370037,1.0
2024-02-02,100.44,43185.86,2308.04,2.646908533469605,-1.015078348280285,8.65426222414538,3.1008419180400044,0.0023257612561148485,0.043517443371865305,-1.0
2024-02-03,97.88,42992.25,2296.04,-2.5487853444842723,0.8760177264763414,3.9507221750212373,3.386971403857156,0.002276689403322692,0.04262991933938433,-1.0
2024-02-04,95.48,42583.58,2289.55,-2.4519820187985153,-2.42207460398568,-0.4794663331248672,3.5076007898191452,0.002242178792858656,0.041702517962044945,0.0
2024-02-05,95.55,42658.67,2298.89,0.07331378299120228,-4.868578255675027,-5.926946933149546,2.3944883762695808,0.0022398729261835872,0.04156353718533727,0.0
2024-02-06,96.86,43084.67,2372.2,1.3710099424385058,-1.042092357989366,-4.543214743273872,2.531273242486424,0.0022481314119383996,0.040831295843520785,1.0
2024-02-07,100.98,44318.22,2423.75,4.253561841833586,5.760368663594462,4.070905905390099,2.5066479482428723,0.002278521113889502,0.041662712738525016,0.0
2024-02-08,102.79,45301.57,2419.91,1.7924341453753323,7.577184720041874,5.048543689320395,2.547425697437043,0.002269016283541608,0.04247678632676422,1.0
2024-02-09,106.93,47147.2,2487.52,4.027629146804168,10.396448482345665,6.461569095977704,2.764456119723237,0.002268003190009163,0.04298658905255034,1.0
2024-02-10,109.13,47771.28,2501.23,2.057420742541849,8.070905129728656,11.493665713118094,2.308750217345789,0.002284426961136482,0.043630533777381526,0.0
2024-02-11,107.5,48293.92,2507.57,-1.49363144873087,4.582157797451103,12.589023879346461,2.0422102049287507,0.0022259530806362374,0.042870189067503596,1.0
2024-02-12,111.99,49958.22,2658.12,4.176744186046499,4.732067707846244,17.20565149136577,2.0773929465785725,0.00224167314207752,0.04213128075481919,0.0
2024-02-13,112.58,49742.44,2642.19,0.5268327529243777,3.1613671767616536,16.229609746025186,2.1638393874680713,0.002263258497170625,0.04260859362877007,1.0
2024-02-14,116.98,51826.7,2777.9,3.9083318529046007,8.818604651162797,15.844721727074674,2.11233047279712,0.0022571377301661114,0.042110947118326796,-1.0
2024-02-15,113.7,51938.55,2824.38,-2.803898102239699,1.526922046611312,10.613872944838999,2.8312431435314576,0.0021891254184030935,0.04025662269241391,-1.0
2024-02-16,110.45,52160.2,2803.69,-2.858399296394021,-1.8919879197015432,3.2918731880669627,2.9925068197748104,0.002117514886829422,0.039394512232094135,0.0
2024-02-17,108.98,51663.0,2786.67,-1.330918967858763,-6.838775859121215,-0.1374507468157149,2.972937369155943,0.002109440024775952,0.03910760872295607,1.0
2024-02-18,112.17,52122.55,2879.0,2.9271425949715546,-1.3456464379947186,4.344186046511633,3.066417964246348,0.0021520435972530124,0.03896144494616186,0.0
2024-02-19,111.49,51779.14,2943.57,-0.6062226976910057,0.941602535083752,-0.4464684346816683,2.654677748254785,0.0021531836952100787,0.03787577669292729,-1.0
2024-02-20,108.46,52284.88,3013.5,-2.717732532065653,-0.47715177096715466,-3.6596198259015833,2.8186488819536666,0.0020744046844900477,0.03599137215861954,-1.0
2024-02-21,105.13,51839.18,2970.36,-3.070256315692421,-6.276187929036292,-10.12993674132331,2.157188325172469,0.002028002757759671,0.03539301633472037,-1.0
2024-02-22,101.67,51304.97,2971.01,-3.29116332160182,-8.807964839895954,-10.580474934036943,2.2136130130765936,0.001981679357769822,0.03422068589469574,0.0
2024-02-23,99.95,50731.95,2921.66,-1.6917478115471618,-7.846210584547286,-9.506564056133993,2.14269130579894,0.0019701588446728343,0.03421000390189139,1.0
2024-02-24,104.13,51571.1,2992.39,4.182091045522762,-0.951203272139256,-4.450357863828236,3.0091455212314053,0.002019154138655177,0.03479827161566507,0.0
2024-02-25,103.45,51733.24,3112.7,-0.6530298665130108,1.750762270089501,-7.773914593919939,2.581707544209789,0.0019996814427242523,0.03323481222090147,1.0
2024-02-26,109.92,54522.4,3178.99,6.254229096181718,9.974987493746879,-1.4081980446676745,3.8166016023035643,0.0020160521180285535,0.03457701974526501,0.0
2024-02-27,108.39,57085.37,3244.52,-1.3919213973799138,4.091040046096239,-0.06453992255208707,3.6984920522983042,0.001898735175054484,0.03340709873879649,1.0
2024-02-28,118.05,62504.79,3385.7,8.91226127871574,14.11309811503141,12.289546276039198,4.662002377642917,0.0018886552534613747,0.034867235726733024,1.0
2024-02-29,125.71,61198.38,3341.92,6.488775942397296,14.364992721979618,23.6451263892987,4.35099167724761,0.0020541393415969508,0.03761610092401972,1.0
2024-03-01,129.99,62440.63,3435.05,3.4046615225519217,19.928037641848896,30.055027513756883,3.7952789460040575,0.0020818175601367253,0.0378422439265804,0.0
2024-03-02,129.7,62029.85,3422.05,-0.22309408416033571,9.86869970351545,24.55584365696726,4.09152362342562,0.002090928802826381,0.03790125801785479,0.0
2024-03-03,130.45,63167.37,3490.99,0.5782575173477245,3.77058308805982,26.099565007249858,3.9182615996490946,0.002065148509428206,0.03736762351080925,1.0
2024-03-04,133.19,68330.41,3630.43,2.1004216174779655,2.461727825217319,21.169941775836975,3.7295868562101337,0.001949205339174754,0.03668711419859356,-1.0
2024-03-05,125.71,63801.2,3554.96,-5.616037240033034,-3.0763299922898946,15.979333886889924,4.734491442010879,0.0019703391158786983,0.03536186061165245,1.0
2024-03-06,130.74,66106.8,3819.23,4.001272770662645,0.22230739747031159,10.749682337992382,3.8639638842384567,0.0019777087984897165,0.03423203106385319,1.0
2024-03-07,143.98,66925.48,3874.35,10.126969557901155,8.101208799459414,14.53345000397741,4.778137545987073,0.0021513480366521093,0.03716236271890769,0.0
2024-03-08,145.24,68300.09,3892.06,0.8751215446589855,15.535756900803444,11.731671667051312,4.7544885214188595,0.0021264979299441627,0.037316999224061294,0.0
2024-03-09,144.61,68498.88,3915.42,-0.43376480308454646,10.608841976441784,11.4957594448728,4.769274078825494,0.002111129408247259,0.0369334579687492,0.0
2024-03-10,144.52,69019.79,3881.19,-0.06223635986446485,0.3750520905681398,10.785741663472614,4.799573212967974,0.002093892201062913,0.0372360023601009,1.0
2024-03-11,148.75,72123.91,4066.45,2.926930528646543,2.4166896171853525,11.682558750656957,4.824889132065716,0.0020624228497872618,0.03657981777717666,0.0
2024-03-12,151.02,71481.29,3980.27,1.526050420168068,4.4326118525689795,20.133640919576813,3.630035248914486,0.0021127206853709555,0.03794214965316423,1.0
2024-03-13,163.84,73083.5,4006.46,8.488941862005017,13.36839191807362,25.317423894752935,4.241208074010965,0.0022418192888955784,0.04089395626063907,1.0
2024-03-14,176.68,71396.59,3883.14,7.8369140625,18.776470588235306,22.711487706625945,3.6828807398606096,0.0024746279899362142,0.04549926090740999,1.0
2024-03-15,182.96,69403.77,3735.22,3.5544487208512665,21.14951662031519,25.970806940236855,3.5596700788096474,0.0026361680352522637,0.0489823892568577,0.0
2024-03-16,181.88,65315.12,3522.86,-0.5902929602098927,11.0107421875,25.772768134983725,3.5881833624976647,0.002784653844316599,0.05162850638401753,1.0
2024-03-17,202.12,68390.63,3642.41,11.128216406421831,14.398913289563042,39.85607528369775,4.232422475150735,0.002955375612126983,0.0554907327840633,-1.0
2024-03-18,195.99,67548.59,3517.99,-3.032851771225009,7.121775251421081,31.75798319327732,5.202820427732737,0.0029014669292134745,0.05571078939962877,-1.0
2024-03-19,170.02,61912.77,3157.62,-13.250676054900756,-6.520782933802504,12.58111508409483,8.431452232850146,0.0027461216805515247,0.053844351125214567,1.0
2024-03-20,191.55,67913.67,3513.39,12.663216092224449,-5.229566594102508,16.912841796875,9.087392893515949,0.002820492545904234,0.054519993510541105,-1.0
2024-03-21,179.22,65491.39,3492.99,-6.43696162881755,-8.556559008112663,1.4376273488793334,9.31901167210676,0.002736542925718938,0.05130847783703933,-1.0
2024-03-22,174.36,63778.76,3333.69,-2.711750920656164,2.552640865780509,-4.700480979449062,9.286174723396813,0.0027338254930011183,0.052302403642810226,0.0
2024-03-23,172.9,64062.2,3336.59,-0.8373480155999147,-9.736361263377713,-4.9373213107543386,9.28784820213173,0.002698939468204339,0.05181937247309379,1.0
2024-03-24,183.57,67234.17,3454.64,6.171197223828795,2.4271844660194164,-9.177716208193154,8.414383899617146,0.0027303081156501226,0.053137229928444066,1.0
2024-03-25,189.08,69958.81,3590.88,3.001579778830976,8.442303280568941,-3.525690086228883,8.487633517174048,0.0027027332225919797,0.05265561645056365,0.0
2024-03-26,190.7,69987.84,3587.5,0.8567801988576207,10.294968189705012,12.163274908834243,6.253101864851497,0.0027247590438567613,0.053156794425087105,-1.0
2024-03-27,186.36,69455.34,3500.12,-2.275825904562123,1.5198561856512693,-2.709475332811273,4.118736311652709,0.0026831630224544295,0.05324388878095609,0.0
2024-03-28,189.62,70744.95,3561.29,1.7493024254131795,0.2855933996191995,5.802923780828029,3.137334977954801,0.0026803326597870237,0.053244751199705724,0.0
2024-03-29,192.23,69892.83,3511.81,1.376437084695703,0.802307288935511,10.248910300527637,2.7158817883546873,0.002750353648578831,0.054738154968520504,0.0
2024-03-30,194.39,69645.3,3507.94,1.1236539561983117,4.308864563210979,12.429149797570837,2.537771496074279,0.002791143120928476,0.05541428872785737,1.0
2024-03-31,202.87,71333.65,3647.86,4.362364319152223,6.987659529585488,10.513700495723711,2.0544329742095155,0.002843959337563689,0.05561342814691353,-1.0
2024-04-01,192.57,69702.15,3505.03,-5.077142997979012,0.1768714560682616,1.8457795642056185,3.0631933090546406,0.002762755524757845,0.05494104187410664,-1.0
2024-04-02,181.17,65446.97,3277.23,-5.919925221997202,-6.800761356036833,-4.9973780807551105,3.8328839486650375,0.002768195380168096,0.05528144194945121,1.0
2024-04-03,185.25,65980.81,3311.44,2.252028481536694,-8.685365012076707,-0.5956213779781172,3.8974232706157435,0.002807634522825652,0.05594242987944822,0.0
2024-04-04,183.96,68508.84,3330.04,-0.6963562753036445,-4.471101417666301,-2.984917202826709,3.821358967647525,0.002685200917137117,0.05524257966871269,-1.0
2024-04-05,174.5,67837.64,3318.89,-5.1424222657099445,-3.6816249931003964,-9.223326223794404,4.108780977427938,0.0025723182587130094,0.052577819692728595,1.0
2024-04-06,178.92,68896.11,3354.18,2.5329512893982775,-3.4170040485830055,-7.958228303925097,4.278342488356346,0.0025969535870747997,0.0533423966513425,0.0
2024-04-07,179.65,69362.55,3453.49,0.4080035770176682,-2.3429006305718647,-11.445753438162365,3.6524209939928935,0.0025900143521251744,0.05201984079872825,0.0
2024-04-08,180.78,71631.36,3695.29,0.6290008349568499,3.598853868194851,-6.122448979591832,3.3909086407282336,0.00252375495872199,0.04892173550655023,-1.0
2024-04-09,172.41,69139.02,3505.16,-4.629936939926981,-3.638497652582151,-4.835237622122868,3.091136009634322,0.002493671446312082,0.04918748359561333,0.0
2024-04-10,173.44,70587.88,3543.74,0.5974131430891427,-3.456721402727525,-6.375168690958166,2.887564266275789,0.0024570790339644706,0.04894264251892069,0.0
2024-04-11,172.58,70060.61,3505.25,-0.49584870848707885,-4.53589998893682,-6.186127419004128,2.890915820020491,0.0024632957092437535,0.04923471934954711,-1.0
2024-04-12,153.64,67195.87,3243.03,-10.97462046587091,-10.886839510469237,-11.954154727793709,4.6389087690628665,0.0022864500452185526,0.04737544826905701,-1.0
2024-04-13,139.34,63821.47,3004.9,-9.307472012496731,-19.660977859778594,-22.121618600491832,4.982183098596444,0.002183277821711095,0.046370927485107655,1.0
2024-04-14,151.28,65738.73,3156.94,8.568967991962095,-12.342102213466221,-15.791817422766496,6.684706860371534,0.0023012309486356067,0.04791982109257699,-1.0
2024-04-15,138.51,63426.21,3101.6,-8.441300898995252,-9.84769591252278,-23.382011284434125,6.913258139311867,0.002183797518407611,0.04465759607944287,0.0
2024-04-16,136.28,63811.86,3084.92,-1.6099920583351301,-2.196067173819438,-20.955861028942635,6.927109305668427,0.0021356531528778505,0.04417618609234599,-1.0
2024-04-17,131.87,61276.69,2984.73,-3.2359847373055417,-12.830512956107876,-23.967942804428045,6.7354546534803905,0.0021520418286301037,0.04418155076003525,1.0
2024-04-18,142.08,63512.75,3066.03,7.742473648289994,2.5774312324020165,-17.672963263414065,7.981391471194749,0.002237031147289324,0.04634005538106281,0.0
2024-04-19,142.68,63843.57,3059.28,0.4222972972973027,4.6962136777223495,-7.1335589690184715,7.066262140409681,0.002234837431553405,0.046638424727386836,1.0
2024-04-20,151.13,64994.44,3157.63,5.922343706195665,14.605293091681194,8.461317640304289,6.329897550131065,0.0023252758235935258,0.047861845751402156,0.0
2024-04-21,148.61,64926.64,3147.29,-1.6674386289948884,4.5960022522522515,-1.7649391856160657,5.510451267600791,0.002288890969869995,0.047218400592255565,1.0
2024-04-22,157.03,66837.68,3201.65,5.665836753919651,10.057471264367802,13.37087574904341,4.436653365778724,0.0023494232594548467,0.049046585354426624,0.0
2024-04-23,154.7,66407.27,3219.91,-1.4837929058141852,2.3622047244094446,13.516289991194586,4.4202804149037105,0.002329564217893613,0.04804482112854086,-1.0
2024-04-24,147.75,64276.9,3139.81,-4.492566257272134,-0.5786959154834848,12.042162736027894,4.681842002842329,0.0022986485035837137,0.047056987524722836,0.0
2024-04-25,144.89,64481.71,3156.51,-1.9357021996616042,-7.731006813984598,1.9777590090089836,3.9879411464664662,0.0022469937599359567,0.0459019613433824,-1.0
2024-04-26,139.1,63755.32,3130.16,-3.996134998964729,-10.084033613445376,-2.5091112980095365,4.310699118878802,0.0021817787127411483,0.04443862294579191,0.0
2024-04-27,141.29,63419.14,3252.17,1.574406901509695,-4.372250423011847,-6.510950837027729,3.5054187185786927,0.002227876316203594,0.04344483836945793,-1.0
2024-04-28,137.86,63113.23,3262.77,-2.4276311133130335,-4.851956656774082,-7.233698943543498,3.544531330440188,0.0021843280719430775,0.042252441943502,0.0
2024-04-29,137.78,63841.12,3215.43,-0.058029885390986635,-0.9489575844715992,-12.258804050181492,2.1212986133560054,0.0021581701574157845,0.04284963441903571,-1.0
2024-04-30,126.96,60636.86,3012.29,-7.853099143562203,-10.142260598768493,-17.931480284421465,3.091511911666381,0.002093775963992858,0.04214733641183285,1.0
2024-05-01,134.63,58254.01,2969.78,6.041272841839951,-2.3429566226606857,-8.879864636209822,4.3885953240219,0.002311085537287476,0.045333324353992545,1.0
2024-05-02,137.81,59123.43,2988.17,2.362029265394039,0.02177384235737545,-4.8864655945889846,4.571283285743808,0.0023308864184638815,0.04611852739301981,1.0
2024-05-03,143.77,62889.84,3103.54,4.324795007619198,13.24039067422811,3.3572969086987925,4.629294919283091,0.002286060832719562,0.046324519741972076,0.0
2024-05-04,146.14,63891.47,3117.58,1.6484663003408118,8.549357498328746,3.4326562389411786,4.632066800547515,0.0022873162880741355,0.04687610261805631,0.0
2024-05-05,145.71,64031.13,3137.25,-0.2942384015327648,5.7325302953341595,5.694182503989542,4.468744041009189,0.002275611878159889,0.04644513507052355,1.0
2024-05-06,152.8,63161.95,3062.73,4.8658293871388425,6.280865270918823,10.901437073595588,4.67877727360179,0.002419178001945792,0.04989013070038822,-1.0
2024-05-07,148.13,62334.82,3006.58,-3.056282722513104,1.3617079512796115,16.674543163201005,3.176014032902287,0.002376360435467689,0.049268604194799406,-1.0
2024-05-08,142.29,61187.94,2973.66,-3.9424829541618855,-2.3471278567016807,5.689667978905155,3.4317351157035927,0.002325458252067319,0.04785012408950586,1.0
2024-05-09,152.85,63049.96,3036.02,7.421463208939483,0.03272251308898966,10.913576663522239,4.241902845300615,0.002424267993191431,0.05034551814546676,-1.0
2024-05-10,146.22,60792.78,2909.79,-4.337585868498528,-1.2894079524741753,1.704110732419828,4.555180227245115,0.0024052198303811737,0.050251049044776425,0.0
2024-05-11,145.31,60793.71,2911.6,-0.622349883736828,2.1224260313444487,-0.5679485424934905,4.526345580855785,0.0023902143823760717,0.049907267481796955,0.0
2024-05-12,143.52,61448.39,2928.7,-1.2318491500929007,-6.104023552502447,-1.5029853819229944,4.550481971067142,0.0023356185572966193,0.04900467784341176,1.0
2024-05-13,147.28,62901.45,2949.36,2.619843924191745,0.7249350294077361,-3.6125654450261835,4.2057171002195135,0.002341440459639643,0.049936257357528414,-1.0
2024-05-14,142.03,61552.79,2881.16,-3.5646387832699578,-2.257243135365772,-4.118004455545798,4.262233275818051,0.002307450239054964,0.0492961168418276,1.0
2024-05-15,158.19,66267.49,3037.06,11.37787791311695,10.221571906354509,11.174362218005495,5.850818286733171,0.00238714337905359,0.05208655739432214,0.0
2024-05-16,159.12,65231.58,2945.13,0.5879006258296959,8.039109179793602,4.102060843964672,5.271935022080259,0.0024393093038678503,0.05402817532672582,1.0
2024-05-17,169.53,67051.88,3094.12,6.542232277526394,19.36210659719777,15.941731637258915,5.144968797649936,0.0025283407415273066,0.05479102297260611,0.0
2024-05-18,172.54,66940.8,3122.95,1.775496962189571,9.071369871673296,18.739247126832282,5.000094648489573,0.0025775013145943877,0.05524904337245233,0.0
2024-05-19,170.09,66278.37,3071.84,-1.4199605888489564,6.894167923579686,18.513099219620944,5.024483942787072,0.0025662972701350384,0.05537072243346008,1.0
2024-05-20,186.52,71448.2,3663.86,9.659591980716087,10.021825045714628,26.643128734383502,5.697895021247459,0.0026105626173927405,0.05090805871403383,-1.0
2024-05-21,178.12,70136.53,3789.31,-4.503538494531423,3.2340326880723413,25.41012462155883,5.901138535092277,0.0025396180848981267,0.04700591928345794,0.0
2024-05-22,176.86,69122.34,3737.22,-0.7073882775656792,3.9802457522488233,11.802263101333853,4.8658362860914695,0.0025586518049012814,0.04732394667694169,0.0
2024-05-23,175.99,67929.56,3776.93,-0.4919145086509147,-5.64550718421617,10.602061337355462,4.923919882726518,0.0025907719702586035,0.046596044935966516,-1.0
2024-05-24,167.8,68526.1,3726.93,-4.6536735041763695,-5.7938468448237135,-1.0204683536837122,4.85009724374389,0.002448702027402698,0.04502365217484633,0.0
2024-05-25,168.44,69265.95,3749.24,0.38140643623361115,-4.760827773380083,-2.3762605772574497,4.79096583307219,0.002431786469398023,0.0449264384248541,-1.0
2024-05-26,163.35,68518.09,3825.9,-3.0218475421515123,-7.182226262855851,-3.9626080310423917,4.893439864299976,0.002384041936954168,0.04269583627381792,1.0
2024-05-27,170.0,69394.55,3892.01,4.071013161922266,1.3110846245530272,-8.856959039245126,3.0862414204201296,0.0024497601036392626,0.043679230012255876,0.0
2024-05-28,168.65,68296.22,3840.26,-0.7941176470588229,0.12467347423414932,-5.3166404671008305,2.7383820237451126,0.002469389960381409,0.043916297334034675,0.0
2024-05-29,168.07,67578.09,3763.2,-0.3439075007411918,2.889501071319245,-4.970032794300582,2.74266176094552,0.0024870486869338865,0.044661458333333334,0.0
2024-05-30,166.98,68364.99,3746.85,-0.6485392991015693,-1.7764705882353016,-5.119609068697095,2.7413836766160813,0.0024424782333764693,0.04456543496537091,0.0
2024-05-31,165.64,67491.41,3760.03,-0.8024913163253156,-1.7847613400533757,-1.2872467222884487,2.1397798168158975,0.002454238250467726,0.04405284000393613,0.0
2024-06-01,166.03,67706.94,3813.2,0.23545037430572346,-1.2137799726304466,-1.430776537639511,2.1342663809268516,0.0024521858468275187,0.04354085807196056,0.0
2024-06-02,163.25,67751.6,3780.9,-1.6743961934590157,-2.233800455144319,-0.06121824303642054,1.8817285543053488,0.002409537191741597,0.04317755031870719,0.0
2024-06-03,164.92,68804.78,3766.39,1.0229709035221912,-0.4346776141028741,-2.988235294117658,0.8591633324561105,0.0023969264926070543,0.04378728703081731,1.0
2024-06-04,171.8,70567.77,3812.52,4.17171962163474,3.475275552610979,1.8677734954046787,1.9123445332666758,0.002434539167101355,0.04506205869083966,0.0
2024-06-05,173.48,71082.82,3864.26,0.9778812572758921,6.266462480857582,3.218896888201339,1.9057043051203897,0.002440533450980138,0.044893459549823246,0.0
2024-06-06,170.02,70757.16,3811.61,-1.994466220890001,3.092408440455996,1.8205773146484638,2.095673362356804,0.0024028663671634078,0.04460582273632402,-1.0
2024-06-07,162.51,69342.59,3678.63,-4.417127396776865,-5.407450523864976,-1.8896401835305499,2.7492935515997603,0.002343581340125888,0.04417677233100366,-1.0
2024-06-08,157.97,69305.77,3680.95,-2.7936742354316646,-8.940511874567669,-4.854544359453117,2.8964877796891573,0.002279319600662398,0.04291555169181869,1.0
2024-06-09,162.08,69647.99,3705.9,2.6017598278154086,-4.670038818962475,-0.716692189892798,3.094137366866461,0.002327131048577281,0.043735664750802775,0.0
2024-06-10,158.93,69512.28,3666.72,-1.943484698914122,-2.202941357454913,-3.6320640310453456,3.1238441356644424,0.0022863586117445726,0.04334391499760004,-1.0
2024-06-11,149.43,67332.03,3498.33,-5.9774743597810325,-5.406089763879207,-13.020954598370205,2.9526979646434928,0.002219300383487621,0.04271466671240278,1.0
2024-06-12,155.18,68241.19,3559.62,3.8479555644783447,-4.257156959526165,-10.548766428406719,3.5611980414618447,0.0022739931704004574,0.04359454099033043,-1.0
2024-06-13,147.31,66756.4,3469.28,-5.071529836319111,-7.311394953753226,-13.357252087989657,3.8099938365660457,0.002206679808977117,0.04246125997325093,-1.0
2024-06-14,143.09,66011.09,3480.27,-2.8647070803068386,-4.242789265877001,-11.950033844071129,3.6866412738960688,0.002167666069443786,0.04111462616406199,0.0
2024-06-15,145.41,66191.0,3565.55,1.6213571877839117,-6.2959144219616014,-7.950876748749769,3.8509409741097373,0.0021968243416778718,0.04078192705192747,1.0
2024-06-16,151.13,66639.05,3620.56,3.933704697063467,2.593170864163996,-6.755923000987174,4.090496518907716,0.002267889473214279,0.041742161433590386,-1.0
2024-06-17,143.33,66490.3,3511.38,-5.1611195659366,0.16772660563282304,-9.815642106587807,4.393944418767504,0.0021556527794279767,0.040818709453263394,-1.0
2024-06-18,137.5,65140.75,3483.68,-4.067536454336151,-5.439790935974143,-7.9836712842133455,4.111201979674472,0.0021108138914581118,0.039469756119965095,0.0
2024-06-19,135.61,64960.3,3559.35,-1.3745454545454394,-10.269304572222582,-12.61116123211754,3.4884646719237944,0.002087582723601954,0.03809965302653575,0.0
2024-06-20,133.47,64828.66,3511.09,-1.5780547157289382,-6.87922974952907,-9.395153078541851,3.188595447645114,0.002058811642875234,0.03801383615914146,0.0
2024-06-21,134.59,64096.2,3516.08,0.8391398816213425,-2.1163636363636384,-5.940317282828989,3.203756696716112,0.0020998124693819603,0.038278423699119477,0.0
2024-06-22,133.67,64252.58,3494.81,-0.6835574708373704,-1.4305729665954003,-8.073722577539378,3.0235960531272115,0.002080383386939481,0.03824814510660093,-1.0
2024-06-23,128.59,63180.8,3418.61,-3.8004039799506173,-3.656252341350108,-14.914312181565537,2.1367982314065386,0.0020352702086709885,0.037614703051825155,1.0
2024-06-24,132.24,60277.41,3350.26,2.838478886383089,-1.7460435396388974,-7.737389241610271,2.4442239494973554,0.0021938567035312234,0.03947156340104947,1.0
2024-06-25,136.56,61804.64,3395.03,3.2667876588021727,2.1620408468616903,-0.683636363636364,2.539303397440998,0.0022095428433852216,0.040223503179647895,0.0
2024-06-26,136.61,60811.28,3369.48,0.03661394258933637,6.23687689555954,0.7374087456677225,2.4736708739399598,0.002246458222882334,0.04054334793499294,1.0
2024-06-27,149.45,61604.8,3444.8,9.399019105482731,13.014216575922543,11.972727953847295,4.132585433892717,0.0024259473287795755,0.04338423130515559,-1.0
2024-06-28,139.7,60320.14,3373.64,-6.523921043827363,2.2993555946104083,3.796715952150964,5.189864614548909,0.002315976057084748,0.04140927899835193,0.0
2024-06-29,140.01,60887.38,3372.97,0.22190408017179752,2.4888368347851353,4.743023864741525,5.162369118268172,0.002299491290313362,0.04150941158682111,1.0
2024-06-30,146.49,62678.29,3432.89,4.628240839940023,-1.9805955168952671,13.920211525001957,4.892718212014032,0.0023371728871352426,0.04267250042966714,0.0
2024-07-01,146.6,62851.98,3440.34,0.07509044986004909,4.9391553328561155,10.85904416212944,4.923389168617804,0.0023324643074092493,0.04261206741194184,1.0
2024-07-02,153.7,62029.02,3416.35,4.8431105047748835,9.777873009070781,12.551259519625058,5.047549490743187,0.002477872453893355,0.04498953561549607,-1.0
2024-07-03,140.73,60173.92,3292.92,-8.438516590761225,-3.9320090108539985,3.0158846350925916,6.383794124331835,0.0023387208278935457,0.04273714514777158,-1.0
2024-07-04,127.55,56977.7,3054.52,-9.365451573935902,-12.994542974079126,-14.653730344596848,6.001806721791966,0.00223859509948629,0.04175778845776096,1.0
